0.000000000000000000e+00,4.017335912887389614e-08,3.317450920670644621e+00,9.074410072601216907e-04,1.786222767059987967e-08,8.192624824309205356e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.059644256269401552e+01,4.280543709509899708e-14,1.927205387697213308e-14,8.759861221031285842e-15,2.550681920030848320e-15,6.714858539722271148e-15,7.915760301117780218e-15,4.155224445137804228e-15,6.595095708463882125e-15,5.852907476401631830e-15,2.495025306102494542e-15,1.915279901183014321e-15,2.380978057643712947e-15,5.668403431083154348e-33,4.509522506251544956e-35,1.049015580357816652e-32,2.440528503545248763e-34,1.666666666666666574e-01,6.228662174680120122e-33,3.297877254275226236e-32,5.566275028629284072e-35,5.491164919395718066e-34,2.687287602688756817e-34,3.281486330677436386e-33,1.558053437820880761e-34,4.606423319938054983e-02
0.000000000000000000e+00,4.003962522149177972e-08,3.317795165334914920e+00,1.603174225759495253e-01,2.841449417259809263e-01,8.574235183001330252e-02,9.220777803501600811e-02,0.000000000000000000e+00,-4.972339397926979387e+01,7.152205097305537607e-02,1.416188594305551468e-02,-1.090967676649342265e-02,-1.120305551333977551e-01,1.524814965588561742e-02,1.777945710534635515e-01,8.875339953360389389e-02,1.047923585845071115e-01,1.926743562222073269e-02,1.498954330096063936e-02,-3.489854957928646001e-02,-3.956463569379187195e-02,3.348458214330784089e-07,4.064998141622556799e-07,1.587127474640826741e-06,3.268602653895805867e-07,1.666250542343772623e-01,2.001930042105987142e-07,2.329665384873161068e-06,1.521547663161763291e-07,2.948481887040733350e-07,3.406872933402486245e-07,6.838929272089675757e-07,1.371670221414886486e-07,4.605256143087772813e-02
0.000000000000000000e+00,3.224228029236589071e-08,3.303987908189044642e+00,3.542224071874334745e-01,3.157789874326252799e-01,2.250025038674362265e-01,2.038291883550356343e-01,0.000000000000000000e+00,-4.634522554736824418e+01,4.423693476944626224e-01,2.351412153915874714e-01,1.244628655804541212e-01,7.701960560994021432e-02,-1.874529388644022854e-01,-8.064456781117641804e-02,2.416277069480515793e-02,-1.658837430366837812e-02,2.337221413956273343e-03,2.766974731938636189e-01,2.826062042034698796e-01,2.784685644319757902e-02,3.564159641988971246e-05,2.096007254000301564e-05,6.548381577004620986e-04,3.146230816867745045e-05,1.638596556599809517e-01,1.476142057886072580e-05,7.526099341705511396e-04,2.422347540499955178e-05,3.148822223963790751e-05,2.786059815735915859e-05,6.131872044951334555e-05,1.143052578545503618e-05,4.524723396514899326e-02
0.000000000000000000e+00,2.799668786454105406e-08,3.313483912452964919e+00,3.630144117311301932e-01,3.009720559240206539e-01,3.329843065070237640e-01,3.010912584239367525e-03,0.000000000000000000e+00,-4.569950966539902026e+01,4.181931961715639745e-01,3.005763039869990272e-01,9.456000210608474232e-02,3.871590704517013926e-02,3.150490409898501487e-02,-7.428643017993888376e-02,4.700378214833336038e-02,-8.886454154352315445e-04,-4.223392333571384522e-02,7.059932071608801540e-02,9.312401430558052418e-02,1.839340620225672907e-01,5.751763114731207161e-05,5.106500902958132916e-05,7.767871609789992837e-05,1.492171535168282555e-04,1.618664863838262802e-01,5.459914187441057939e-05,4.126175779404041353e-04,3.601838979181126835e-05,4.059534757600400957e-05,7.754946663202052549e-05,1.609621955844284084e-04,3.638229518038136353e-05,4.470864721301605338e-02
1.814882032667876517e-03,2.780931620549945996e-08,3.309821941030987702e+00,3.640690391658880087e-01,2.943429335344247000e-01,3.888088782689000378e-01,8.006518995632143799e-04,0.000000000000000000e+00,-4.529394486002579612e+01,5.850909542182971546e-01,3.206315819095743036e-01,2.311542805005407097e-01,3.255766870220324072e-01,1.662219612312864081e-01,7.049989551116062070e-02,-1.308393863604726155e-02,-4.883119704150921947e-02,1.743609591117620261e-02,-9.454092863609951658e-02,2.155809468601155993e-02,8.542644676465849241e-02,5.025461345233590957e-05,3.875843845419724913e-05,1.187472490478848743e-04,2.609494515606497239e-04,1.602073544768706226e-01,1.980692789102943662e-05,6.399887431245113341e-04,2.861000525871349048e-05,6.542919555556918787e-05,1.206434115625827912e-04,5.049261503180915754e-04,3.534677405071052152e-05,4.423207337415360763e-02
3.629764065335753034e-03,2.846928165582469119e-08,3.302963066495003819e+00,3.501220527429657059e-01,2.850318728480673580e-01,4.303368825454524926e-01,5.198465436385134612e-04,0.000000000000000000e+00,-4.499585496771000948e+01,5.833589716155223037e-01,5.667666544940906936e-01,3.559735334140829988e-01,1.680427821408540523e-01,1.094583121423381017e-01,8.487233647451983276e-02,2.319384334321467622e-01,-8.450198286016701033e-02,-5.732712276162136439e-02,1.421218209455013259e-01,2.724728497170658334e-02,3.858977890361314778e-02,1.371541069618163928e-04,9.537309348829888585e-05,2.790879349437151865e-04,1.453975260551033043e-04,1.588036240654907838e-01,1.282620085567683576e-04,1.103330790236780115e-03,7.755159609157965086e-05,6.413828923948974186e-05,8.428314794426181424e-05,5.349690598743769886e-04,6.701500431491404827e-05,4.382369548802617781e-02
2.586206896551724102e-02,9.088290823476508019e-05,2.556717475404993944e+00,8.222454934960879425e-02,1.412880185891143558e-01,1.257855243215762753e-01,4.361885239686048160e-02,2.631578947368420907e-02,-3.213403335480021639e+01,2.362916355624321341e+00,2.099431736398245096e-01,-1.261722825969493034e+00,-8.443299627289911902e-01,-3.899253009386020596e-01,-6.755902780054942047e-01,-1.062963507214250258e+00,-7.484564190981715104e-01,1.521223947870785909e-01,5.158769776306734167e-01,3.912732992905333940e-01,1.330964724147266354e-01,1.920426174306026461e-03,1.951539091242779681e-04,2.171022487489985761e-03,8.031412090772340959e-03,1.369381801009252574e-02,4.595039463293814491e-02,5.928785161239335036e-03,4.359453173972971558e-03,6.811941819789703312e-02,4.063742682175163629e-02,2.780508328285957384e-02,4.251008818658832478e-04,2.138066393705056328e-02
1.950998185117967451e-02,3.283432675373262606e-04,3.141786361705106945e+00,1.132108311342955864e-01,1.973933274645594538e-01,5.461714571073510160e-02,1.845304833988367990e-02,2.631578947368420907e-02,-3.055756546949289998e+01,2.588273980575638067e+00,-3.445353257239270883e-01,-7.653393882369983192e-01,-6.618378844082348778e-01,-5.405319465997268091e-01,-9.157131133065659068e-01,-5.439716693231901878e-01,-1.070051218804112941e-01,1.904210085334722136e-01,3.961907662263866037e-01,1.821165718030447189e-01,-5.326727019789830042e-02,1.303657502603111206e-03,1.794038038855110071e-03,1.049933505724538274e-03,3.606491115431689678e-03,6.508352306429793233e-03,7.023681537519983753e-02,7.439112396251152011e-03,9.844938513507786332e-04,5.482014617754380099e-03,3.321345998828050504e-03,1.277258224868979275e-01,2.538787388542736861e-02,3.723626075190133999e-02
1.724137931034482735e-02,3.193830435733361435e-04,3.155146784826956097e+00,8.316093379630337679e-02,1.734782541758525254e-01,1.762352098481812304e-02,1.437342574684708982e-02,2.631578947368420907e-02,-3.100344953139199333e+01,3.410753235113330284e+00,6.375029962934319894e-02,-1.325238932022791694e-01,-7.385851298350901706e-01,-4.891231083444465000e-01,-6.801545104736164138e-01,-5.499706343384970220e-01,-3.432158279769859099e-01,8.914792460332125745e-02,4.434945329006932391e-01,2.279961134317377569e-01,2.396145007960727713e-01,3.499602683444417040e-03,5.321731965542194492e-04,7.338943775877348162e-03,4.297979121105667544e-03,9.878374461155343608e-03,1.261588739433320006e-01,3.057754122946129000e-02,2.159427331752878699e-04,5.454771416920495275e-02,4.588292434149708263e-03,2.077203690971216390e-02,2.211556628828505525e-02,3.440507169353104744e-02
1.315789473684210453e-02,3.597124347034083482e-04,3.265626641882385606e+00,6.057740825291613174e-02,1.457394249122723751e-01,5.029280922734351289e-03,3.161541244490163882e-02,1.361161524500907431e-02,-3.242811360644675744e+01,4.031633947978762400e+00,1.234154255648272219e-01,6.780513497999303418e-03,-1.009291885544999767e-01,-3.706113442312234385e-01,-7.237720219879233419e-01,-5.646329453802436671e-01,-6.970223732101127334e-01,-2.629213003330838072e-01,9.933947636314525986e-02,4.620200672780614970e-01,5.510048363297245233e-01,1.380754296297229469e-03,1.272396451213616512e-04,3.408640513629524003e-03,4.725522247627711968e-03,6.820298416426041031e-03,1.860746850970440569e-01,8.446852362245196866e-02,2.048056963250808357e-04,3.066569861016978527e-03,2.912003538021209429e-03,2.121038607199429195e-03,2.474954724025670168e-04,5.368431694151459127e-02
1.315789473684210453e-02,1.894372636319788597e-04,3.242692227403617622e+00,9.531843385457840212e-02,1.934108638939023017e-01,1.458128647376670008e-02,4.068637765999128658e-03,1.361161524500907431e-02,-3.265445355192837695e+01,3.402680161610146303e+00,3.894098131261642948e-01,3.994082440493331165e-01,-2.418262660385507301e-01,-6.659266566307967539e-01,-7.615567356266725874e-01,-4.920310357995162920e-01,-3.848946699470137123e-01,-2.692868355926673618e-01,-1.200439658331865223e-01,3.810356295406203686e-01,4.203849201220228315e-01,2.332288735383933938e-03,2.704679995950150348e-04,9.201179250821764702e-03,5.915898280623646012e-03,1.717736742794682275e-02,1.589323272548905375e-01,8.870622611119885481e-02,7.267288917430432028e-05,8.629869068600434442e-03,2.181457167615176006e-03,2.394101244481535752e-03,2.978693592815686111e-04,4.683902078664641672e-02
2.313974591651542581e-02,3.552411085685624613e-04,2.901744342631531914e+00,1.062219778806689774e-01,1.749422242025629182e-01,1.805640874656556094e-01,1.709139840141463834e-02,2.631578947368420907e-02,-2.952317113297013051e+01,2.442272875695772338e+00,4.371373324211418887e-01,-1.026641568838394969e+00,-6.993393273774621832e-01,-2.027844156354183802e-01,-5.619508432153343946e-01,-4.663693445081321665e-01,-3.719610327360358126e-01,-1.819496960643904038e-01,-2.639138865936901945e-01,2.149563812379663152e-01,3.202697685456813437e-01,4.394673196034221824e-03,2.468079321843957927e-03,5.637732423767802432e-03,1.564914254101839458e-02,3.301342002566711592e-02,1.270773995772695175e-01,3.906285506464010626e-02,5.164405613948077657e-04,7.097934252320025304e-03,5.808645766505533825e-03,1.315168556932540082e-02,9.459410473552195414e-03,3.370768248801266770e-02
2.450090744101633342e-02,1.214513892433612217e-03,3.172274396592379198e+00,9.793732835826808591e-02,1.714752629756381430e-01,7.688064741327897689e-02,1.615636815674407339e-02,3.539019963702359078e-02,-2.892359394990532095e+01,2.179575776207420379e+00,-8.243729258151824557e-02,-8.804566718411348525e-01,-8.312221025789343631e-01,-7.315307691995770467e-01,-1.110303894484239606e+00,-4.271725637792456176e-01,4.735446737795472316e-01,3.387191078734002603e-01,-6.019799881972279221e-03,-4.235066720264565321e-01,4.244649180787644083e-01,1.043369666767162253e-03,6.771066473096323465e-03,1.425914832724373095e-03,2.605409561170568284e-03,2.724941968196593033e-03,5.990757645284042893e-02,1.135500207113746690e-02,2.438846937432625280e-04,2.542175875544951027e-03,2.207574263127488022e-03,1.215117877043627309e-01,4.816488344020820878e-02,3.561627197247924786e-02
1.769509981851179539e-02,1.590986363301630929e-03,3.225766648164734907e+00,1.402313729882480875e-01,2.260779143974986916e-01,4.997922346929677823e-02,8.296074633281004529e-03,1.905626134301270300e-02,-2.841835347545691803e+01,2.638923189046407991e+00,-7.115855900225602770e-01,-9.160221735418740963e-01,-9.060081768844051586e-01,-6.683315452744046370e-01,-5.851498498809422077e-01,-1.063867455857230998e-01,1.936303553927516130e-01,3.001032881244834472e-01,-1.999171000528228437e-02,-1.871267111016822748e-01,-8.385338934044800352e-02,9.648764246955137541e-03,5.637279651973646326e-03,2.454655165948871863e-03,2.334179320846147855e-03,3.108104404162281321e-03,7.796729163028435876e-03,4.821009994228159234e-03,6.112875009120609252e-04,1.500666540338717238e-03,5.622309529282040752e-03,7.885020951607620010e-02,1.245736874712270043e-01,3.754757772731250054e-02
1.769509981851179539e-02,2.771467608626806186e-04,2.964661651875919901e+00,1.370209744206778990e-01,2.247171903536410165e-01,5.267161231727777310e-02,2.093857347928405454e-03,1.905626134301270300e-02,-3.062684138219317376e+01,2.735171789438242573e+00,-6.285988377566992247e-01,-8.236475672856971020e-01,-8.386317986706187666e-01,-6.800400461593874013e-01,-6.850222623572469471e-01,-1.545897367516473053e-01,2.237246971778140692e-01,3.248959654284014897e-01,7.701874075340245374e-02,-6.184792176988620355e-02,-9.938745774985968673e-02,5.648895385582271104e-03,3.421805024213301488e-03,5.852676441931104791e-03,2.241326873182071001e-03,2.403350720475724064e-03,1.871997000262427477e-02,8.922170764724407163e-03,6.256893904041957531e-04,1.882172902150720112e-03,1.492349839187594174e-02,1.041253984085497297e-01,7.739000202218079827e-02,3.231000006418827120e-02
1.724137931034482735e-02,3.647915301431423957e-05,3.229499877601430313e+00,5.204318449220889792e-02,1.184694250073994731e-01,6.619961311025804665e-03,1.306141145409338636e-02,1.814882032667876691e-02,-3.488375641199681354e+01,4.024340132120165059e+00,-3.598368342651721008e-01,-7.307698181914212832e-01,-7.655626693824805207e-01,-6.019313993086143899e-01,-6.153097681433586930e-01,3.924199793386606849e-02,4.698009015674107225e-01,2.477700639365053303e-01,1.743328223533666121e-01,1.182540665806253721e-01,2.300058665896253518e-01,8.204216656182483636e-03,3.488965257952831960e-03,1.196736683184368086e-02,1.205351188001049963e-03,2.001455793360980718e-03,7.098754227942920270e-03,1.250001183571405709e-02,2.241006894636703454e-04,3.500923310647991241e-03,1.124281426753026038e-02,1.750488090240004402e-01,1.335930973558747958e-02,4.671929483222381912e-02
